"date","breed","searched"
2009-08-01,"Welsh Corgi",4.31034482758621
2009-08-01,"Dachshund",26.7241379310345
2009-08-01,"Chihuahua",57.7586206896552
2009-08-01,"French Bulldog",10.3448275862069
2009-08-01,"German Shepherd",57.7586206896552
2009-08-01,"Husky",4.31034482758621
2009-08-01,"Jack Russell Terrier",4.31034482758621
2009-08-01,"Labrador Retriever",48.2758620689655
2009-08-01,"Maltese",12.0689655172414
2009-08-01,"Pomeranian",10.3448275862069
2009-08-01,"Poodle",19.8275862068966
2009-08-01,"Pug",33.6206896551724
2009-08-01,"Shiba Inu",4.31034482758621
2009-08-01,"Spaniel",39.6551724137931
2009-08-01,"St  Bernard",0
2009-08-01,"Staffordshire Bull Terrier",15.5172413793103
2009-08-01,"West Highland White Terrier",6.03448275862069
2009-08-01,"Yorkshire Terrier",46.551724137931
2009-08-01,"Pit bull",6.03448275862069
2009-08-01,"Boxer",7.75862068965517
2009-09-01,"Beagle",13.7931034482759
2009-09-01,"Borzoi",0
2009-09-01,"Cane Corso",17.2413793103448
2009-09-01,"Chinese Crested Dog",6.89655172413793
2009-09-01,"Chow Chow",4.31034482758621
2009-09-01,"Welsh Corgi",4.31034482758621
2009-09-01,"Dachshund",37.0689655172414
2009-09-01,"Chihuahua",35.3448275862069
2009-09-01,"French Bulldog",5.17241379310345
2009-09-01,"German Shepherd",48.2758620689655
2009-09-01,"Husky",0
2009-09-01,"Jack Russell Terrier",6.89655172413793
2009-09-01,"Labrador Retriever",40.5172413793103
2009-09-01,"Maltese",5.17241379310345
2009-09-01,"Pomeranian",4.31034482758621
2009-09-01,"Poodle",16.3793103448276
2009-09-01,"Pug",38.7931034482759
2009-09-01,"Shiba Inu",5.17241379310345
2009-09-01,"Spaniel",30.1724137931034
2009-09-01,"St  Bernard",5.17241379310345
2009-09-01,"Staffordshire Bull Terrier",13.7931034482759
2009-09-01,"West Highland White Terrier",8.62068965517241
2009-09-01,"Yorkshire Terrier",72.4137931034483
2009-09-01,"Pit bull",6.89655172413793
2009-09-01,"Boxer",0
2009-10-01,"Beagle",7.75862068965517
2009-10-01,"Borzoi",0
2009-10-01,"Cane Corso",4.31034482758621
2009-10-01,"Chinese Crested Dog",6.03448275862069
2009-10-01,"Chow Chow",12.9310344827586
2009-10-01,"Welsh Corgi",4.31034482758621
2009-10-01,"Dachshund",25
2009-10-01,"Chihuahua",29.3103448275862
2009-10-01,"French Bulldog",12.9310344827586
2009-10-01,"German Shepherd",35.3448275862069
2009-10-01,"Husky",5.17241379310345
2009-10-01,"Jack Russell Terrier",12.9310344827586
2009-10-01,"Labrador Retriever",50
2009-10-01,"Maltese",7.75862068965517
2009-10-01,"Pomeranian",6.03448275862069
2009-10-01,"Poodle",11.2068965517241
2009-10-01,"Pug",24.1379310344828
2009-10-01,"Shiba Inu",2.58620689655172
2009-10-01,"Spaniel",33.6206896551724
2009-10-01,"St  Bernard",2.58620689655172
2009-10-01,"Staffordshire Bull Terrier",9.48275862068965
2009-10-01,"West Highland White Terrier",3.44827586206897
2009-10-01,"Yorkshire Terrier",62.9310344827586
